,x,y,time,displacement,speed,acceleration,angles
612,-54.26900105628429,180.83258323712192,12.24,1.8347797285210874,91.73898642605633,671.8744732061574,22.655994863535824
613,-56.12841124468929,180.0538756270335,12.26,2.015884865450886,100.79424327254644,452.76284232451513,22.723584813136796
614,-57.3558783034498,178.9115687150381,12.28,1.6767648796222612,83.83824398111484,-847.7999645715978,42.941905724336365
615,-58.19933059731743,177.11243039072647,12.3,1.987035601602904,99.3517800801385,775.6768049511303,64.8823922532705
616,-59.32431717325808,175.3630891413439,12.32,2.079853264737223,103.99266323686338,232.04415783624907,57.255271534014675
617,-60.67359801459297,173.34286167034034,12.34,2.429378073374086,121.4689036687069,873.8120215921947,56.26160899264668
618,-61.216578808945144,171.13122494887844,12.36,2.2773153340620316,113.865766703104,-380.1568482801531,76.20609086165457
619,-61.241667729449176,169.0672223443931,12.38,2.0641550826559465,103.20775413279036,-532.9006285156463,89.30357720401047
620,-61.400771638105844,167.4406563368016,12.4,1.6343289236876266,81.71644618438307,-1074.565397420387,84.4133379863347
621,-63.29323707294535,166.66500148266002,12.42,2.0452544767866128,102.26272383933282,1027.3138827475093,22.286994305757833
622,-64.98899078532163,166.56927415301868,12.44,1.6984535244386871,84.92267622193617,-867.002380869851,3.230986239541389
623,-66.56955661354773,165.75493802427434,12.46,1.7780134048803962,88.90067024401381,198.8997011038685,27.25834338575527
624,-68.45164462803066,164.59930554246586,12.48,2.2085610082746494,110.42805041373482,1076.3690084860737,31.550597981047552
625,-69.39888975020685,163.03169316301646,12.5,1.8315790710994666,91.57895355497529,-942.454842937997,58.85711906314967
626,-70.79156360484573,161.43148641052045,12.52,2.121367982253091,106.06839911265682,724.4722778840921,48.966665310814484
627,-72.05962120348217,159.8506011447465,12.54,2.0266149848949584,101.33074924475008,-236.88249339534204,51.26624913484292
628,-72.6586188194061,157.76177833361675,12.56,2.1730114772312015,108.65057386155274,365.9912308401084,73.99905427616459
629,-72.53257517356319,155.8146496634682,12.58,1.9512040023461952,97.56020011731184,-554.5186872120571,86.29623504718349
630,-72.02826291862604,153.9225814535009,12.6,1.9581248585441826,97.90624292721122,17.302140494969734,75.0753475306108
631,-70.37433287126552,152.33197780197906,12.62,2.2946687294240427,114.73343647120458,841.359677199686,43.881850237844795
632,-68.25594253117673,152.12322307774843,12.64,2.1286512555771373,106.43256277884969,-415.0436846177169,5.627986380767981
